pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w
21.73543357849121,11.002898216247559,11.002898216247559,-0.0017134994268417358,-0.001463010092265904,0.6255278587341309,0.7801987528800964
21.754253387451172,11.087960243225098,11.087960243225098,-0.001341313123703003,-0.0009073785040527582,0.6255998015403748,0.7801424860954285
21.773120880126953,11.17302131652832,11.17302131652832,-0.00021073222160339355,0.00013069750275462866,0.6256704926490784,0.780087411403656
21.791963577270508,11.258095741271973,11.258095741271973,0.00078563392162323,0.0008912658086046576,0.6259149312973022,0.7798905372619629
21.808828353881836,11.343463897705078,11.343463897705078,0.0016717910766601562,0.0015809815376996994,0.6304441094398499,0.7762312293052673
21.822175979614258,11.429147720336914,11.429147720336914,0.0028681010007858276,0.0028437734581530094,0.6407803297042847,0.7677136659622192
21.833879470825195,11.51501178741455,11.51501178741455,0.0039124637842178345,0.0039007472805678844,0.6502487063407898,0.7597012519836426
21.846012115478516,11.60086441040039,11.60086441040039,0.003616824746131897,0.0035166440065950155,0.6542255878448486,0.7562828063964844
21.858501434326172,11.686677932739258,11.686677932739258,0.0017383694648742676,0.0016074363375082612,0.6549103856086731,0.7557028532028198
21.870868682861328,11.772509574890137,11.772509574890137,-0.0005723387002944946,-0.0006756432121619582,0.6549339890480042,0.755685567855835
21.883089065551758,11.858352661132812,11.858352661132812,-0.0018650144338607788,-0.0019397453870624304,0.654941737651825,0.7556745409965515
21.895252227783203,11.944190979003906,11.944190979003906,-0.001586124300956726,-0.001654710271395743,0.6550190448760986,0.755608856678009
21.90745735168457,12.030013084411621,12.030013084411621,-0.0003250986337661743,-0.00038211047649383545,0.6551095843315125,0.755533754825592
21.919748306274414,12.115821838378906,12.115821838378906,0.0008336305618286133,0.000826099538244307,0.6551508903503418,0.7554972171783447
21.93210220336914,12.201626777648926,12.201626777648926,0.0011454224586486816,0.0012171168345957994,0.6551297903060913,0.7555144429206848
21.9444637298584,12.287440299987793,12.287440299987793,0.0006127655506134033,0.0007437425665557384,0.6550763249397278,0.7555620670318604
21.956785202026367,12.37326717376709,12.37326717376709,-0.00020079314708709717,-8.028617594391108e-05,0.6550324559211731,0.7556006908416748
21.969058990478516,12.459125518798828,12.459125518798828,-0.0006708204746246338,-0.0006612029392272234,0.6550243496894836,0.7556071281433105
21.98134422302246,12.545226097106934,12.545226097106934,-0.0004517585039138794,-0.0008310996927320957,0.6550502181053162,0.7555847764015198
21.99371337890625,12.631843566894531,12.631843566894531,0.0003186464309692383,-0.0007898015901446342,0.6550857424736023,0.7555540800094604
22.006229400634766,12.719259262084961,12.719259262084961,0.0012087374925613403,-0.0008611961966380477,0.6551066637039185,0.7555349469184875
22.018922805786133,12.807754516601562,12.807754516601562,0.001827731728553772,-0.0012293476611375809,0.6551056504249573,0.7555340528488159
22.031810760498047,12.897583961486816,12.897583961486816,0.002040356397628784,-0.0018172768177464604,0.6550918221473694,0.7555443048477173
22.04491424560547,12.989033699035645,12.989033699035645,0.0020036548376083374,-0.0024184375070035458,0.6550819277763367,0.7555513381958008
22.058271408081055,13.082389831542969,13.082389831542969,0.001978367567062378,-0.0028464626520872116,0.6550872921943665,0.7555453777313232
22.071931838989258,13.177948951721191,13.177948951721191,0.002149626612663269,-0.0030677467584609985,0.6551076769828796,0.7555263042449951
22.085918426513672,13.275811195373535,13.275811195373535,0.00243493914604187,-0.0030751614831387997,0.6551315188407898,0.7555046677589417
22.100210189819336,13.375727653503418,13.375727653503418,0.0025115758180618286,-0.002785314805805683,0.6551494598388672,0.7554900646209717
22.114755630493164,13.477377891540527,13.477377891540527,0.0021789073944091797,-0.002221479546278715,0.6551572680473328,0.7554860711097717
22.1295108795166,13.580500602722168,13.580500602722168,0.001518845558166504,-0.0015442477306351066,0.6551586389541626,0.7554882168769836
22.14443588256836,13.684843063354492,13.684843063354492,0.000795021653175354,-0.0009312856709584594,0.6551583409309387,0.7554905414581299
22.159488677978516,13.790155410766602,13.790155410766602,0.00027245283126831055,-0.0005032921908423305,0.6551609039306641,0.7554891109466553
22.174636840820312,13.896162986755371,13.896162986755371,5.461275577545166e-05,-0.00027155294083058834,0.6551668643951416,0.7554841637611389
22.189844131469727,14.002570152282715,14.002570152282715,5.251169204711914e-05,-0.00015253049787133932,0.6551734805107117,0.7554784417152405
22.205066680908203,14.109078407287598,14.109078407287598,7.483363151550293e-05,-2.943852450698614e-05,0.6551770567893982,0.7554752826690674
22.220291137695312,14.215583801269531,14.215583801269531,4.3585896492004395e-05,8.28207703307271e-05,0.6551768183708191,0.7554755806922913
22.235519409179688,14.322091102600098,14.322091102600098,-1.8075108528137207e-05,0.00012466683983802795,0.6551740169525146,0.755478024482727
22.25074577331543,14.428604125976562,14.428604125976562,-6.58184289932251e-05,8.970475755631924e-05,0.6551709771156311,0.7554806470870972
22.265972137451172,14.53512191772461,14.53512191772461,-6.796419620513916e-05,1.4848075807094574e-05,0.6551698446273804,0.7554816603660583
22.28119468688965,14.641642570495605,14.641642570495605,-2.6032328605651855e-05,-5.052168853580952e-05,0.6551707983016968,0.7554808259010315
22.296419143676758,14.748162269592285,14.748162269592285,2.911686897277832e-05,-7.444981019943953e-05,0.6551727056503296,0.755479097366333
22.311643600463867,14.854677200317383,14.854677200317383,6.115436553955078e-05,-5.4573407396674156e-05,0.6551741361618042,0.7554778456687927
22.32686996459961,14.961187362670898,14.961187362670898,5.225837230682373e-05,-1.1649681255221367e-05,0.655174195766449,0.755477786064148
22.342098236083984,15.067696571350098,15.067696571350098,1.2472271919250488e-05,2.7127214707434177e-05,0.655173122882843,0.7554787397384644
22.357318878173828,15.174206733703613,15.174206733703613,-3.0100345611572266e-05,4.36840346083045e-05,0.6551719903945923,0.7554798722267151
22.372541427612305,15.280719757080078,15.280719757080078,-4.926323890686035e-05,3.5223434679210186e-05,0.6551713943481445,0.7554802298545837
22.38776397705078,15.387236595153809,15.387236595153809,-3.670156002044678e-05,1.1718133464455605e-05,0.6551716327667236,0.7554799914360046
22.402990341186523,15.493753433227539,15.493753433227539,-4.410743713378906e-06,-1.2367148883640766e-05,0.6551723480224609,0.7554793953895569
22.418216705322266,15.60027027130127,15.60027027130127,2.5659799575805664e-05,-2.5678775273263454e-05,0.6551728844642639,0.7554789185523987
22.43344497680664,15.706785202026367,15.706785202026367,3.628432750701904e-05,-2.433592453598976e-05,0.6551730036735535,0.7554789781570435
22.448673248291016,15.813297271728516,15.813297271728516,2.440810203552246e-05,-1.1793454177677631e-05,0.65517258644104,0.7554792165756226
22.463897705078125,15.919809341430664,15.919809341430664,6.109476089477539e-07,4.082568921148777e-06,0.6551721096038818,0.7554795742034912
22.47911834716797,16.026321411132812,16.026321411132812,-1.952052116394043e-05,1.5377532690763474e-05,0.6551719307899475,0.7554797530174255
22.494338989257812,16.132835388183594,16.132835388183594,-2.5227665901184082e-05,1.7578364349901676e-05,0.6551719903945923,0.7554797530174255
22.509567260742188,16.239349365234375,16.239349365234375,-1.5869736671447754e-05,1.1006020940840244e-05,0.6551722884178162,0.7554795145988464
22.524795532226562,16.34586524963379,16.34586524963379,5.662441253662109e-07,3.14321368932724e-08,0.6551724672317505,0.7554793953895569
22.540023803710938,16.452381134033203,16.452381134033203,1.360476016998291e-05,-9.47294756770134e-06,0.6551724672317505,0.7554793357849121
22.555252075195312,16.558895111083984,16.558895111083984,1.6763806343078613e-05,-1.2977281585335732e-05,0.6551722884178162,0.7554794549942017
22.570480346679688,16.665409088134766,16.665409088134766,1.023709774017334e-05,-9.524170309305191e-06,0.6551721096038818,0.755479633808136
22.585708618164062,16.771921157836914,16.771921157836914,-5.066394805908203e-07,-1.7178244888782501e-06,0.6551721096038818,0.7554797530174255
22.600936889648438,16.878435134887695,16.878435134887695,-8.806586265563965e-06,5.915528163313866e-06,0.6551720499992371,0.7554797530174255
22.616165161132812,16.984947204589844,16.984947204589844,-1.0818243026733398e-05,9.510782547295094e-06,0.6551721096038818,0.7554795742034912
22.631393432617188,17.091463088989258,17.091463088989258,-6.750226020812988e-06,7.73533247411251e-06,0.6551721692085266,0.755479633808136
22.646621704101562,17.19797706604004,17.19797706604004,-5.960464477539063e-08,2.1813903003931046e-06,0.6551721692085266,0.755479633808136
22.661849975585938,17.30449104309082,17.30449104309082,5.304813385009766e-06,-3.7212157621979713e-06,0.6551721692085266,0.755479633808136
22.677078247070312,17.4110050201416,17.4110050201416,6.8247318267822266e-06,-6.860936991870403e-06,0.6551719903945923,0.7554797530174255
22.692306518554688,17.517518997192383,17.517518997192383,4.5746564865112305e-06,-5.983863957226276e-06,0.6551719903945923,0.7554798126220703
22.707534790039062,17.624032974243164,17.624032974243164,4.917383193969727e-07,-2.1514715626835823e-06,0.6551720499992371,0.7554797530174255
22.722763061523438,17.730546951293945,17.730546951293945,-2.9653310775756836e-06,2.2263266146183014e-06,0.6551719903945923,0.7554798126220703
22.737991333007812,17.837060928344727,17.837060928344727,-4.276633262634277e-06,4.7869980335235596e-06,0.6551719903945923,0.7554798126220703
22.753219604492188,17.943574905395508,17.943574905395508,-3.2335519790649414e-06,4.442990757524967e-06,0.6551719307899475,0.7554798126220703
22.768447875976562,18.05008888244629,18.05008888244629,-8.493661880493164e-07,1.8544960767030716e-06,0.6551719903945923,0.7554798126220703
22.783676147460938,18.15660285949707,18.15660285949707,1.475214958190918e-06,-1.2582167983055115e-06,0.6551718711853027,0.7554798126220703
22.798904418945312,18.26311683654785,18.26311683654785,2.6226043701171875e-06,-3.2106181606650352e-06,0.6551718711853027,0.7554797530174255
22.814132690429688,18.369630813598633,18.369630813598633,2.3096799850463867e-06,-3.170338459312916e-06,0.655171811580658,0.7554798722267151
22.829360961914062,18.476144790649414,18.476144790649414,9.685754776000977e-07,-1.5498371794819832e-06,0.6551719307899475,0.7554798126220703
22.844589233398438,18.582658767700195,18.582658767700195,-5.811452865600586e-07,6.057089194655418e-07,0.6551719307899475,0.7554797530174255
22.859817504882812,18.689172744750977,18.689172744750977,-1.5944242477416992e-06,2.0511215552687645e-06,0.6551718711853027,0.7554798126220703
22.875045776367188,18.795686721801758,18.795686721801758,-1.6838312149047852e-06,2.2437889128923416e-06,0.6551719307899475,0.7554798126220703
22.890274047851562,18.90220069885254,18.90220069885254,-9.5367431640625e-07,1.2851087376475334e-06,0.6551718711853027,0.7554798722267151
22.905502319335938,19.00871467590332,19.00871467590332,8.940696716308594e-08,-1.1618249118328094e-07,0.6551719307899475,0.7554797530174255
22.920730590820312,19.1152286529541,19.1152286529541,9.387731552124023e-07,-1.2214295566082e-06,0.6551719307899475,0.7554797530174255
22.935958862304688,19.221742630004883,19.221742630004883,1.2069940567016602e-06,-1.5452969819307327e-06,0.6551719903945923,0.7554798126220703
22.951187133789062,19.328256607055664,19.328256607055664,8.642673492431641e-07,-1.0582152754068375e-06,0.6551719307899475,0.7554798126220703
22.966415405273438,19.434770584106445,19.434770584106445,1.6391277313232422e-07,-1.3015232980251312e-07,0.6551719307899475,0.7554798126220703
22.981643676757812,19.541284561157227,19.541284561157227,-5.513429641723633e-07,6.9465022534132e-07,0.6551718711853027,0.7554798126220703
22.996871948242188,19.647798538208008,19.647798538208008,-8.642673492431641e-07,1.0337680578231812e-06,0.6551719307899475,0.7554798722267151
23.012100219726562,19.75431251525879,19.75431251525879,-7.450580596923828e-07,8.414499461650848e-07,0.6551719307899475,0.7554798126220703
23.027328491210938,19.86082649230957,19.86082649230957,-2.980232238769531e-07,2.3585744202136993e-07,0.655171811580658,0.7554799318313599
23.042556762695312,19.96734046936035,19.96734046936035,2.384185791015625e-07,-3.9977021515369415e-07,0.6551716327667236,0.7554799914360046
23.057785034179688,20.073854446411133,20.073854446411133,5.364418029785156e-07,-7.372582331299782e-07,0.6551716923713684,0.7554800510406494
23.073013305664062,20.180368423461914,20.180368423461914,5.662441253662109e-07,-6.773043423891068e-07,0.6551716923713684,0.7554800510406494
23.088241577148438,20.286882400512695,20.286882400512695,3.2782554626464844e-07,-3.083841875195503e-07,0.6551716923713684,0.7554801106452942
23.103469848632812,20.393396377563477,20.393396377563477,-7.450580596923828e-08,1.3248063623905182e-07,0.6551716327667236,0.7554800510406494
23.118404388427734,20.49994468688965,20.49994468688965,0.00010801851749420166,0.0001016370952129364,0.6557766795158386,0.7549548745155334
23.130584716796875,20.606674194335938,20.606674194335938,0.001135513186454773,0.0011980985291302204,0.6616398692131042,0.7498199939727783
23.13754653930664,20.713380813598633,20.713380813598633,0.0036926865577697754,0.00423275213688612,0.6750891208648682,0.7377148270606995
23.138641357421875,20.81974220275879,20.81974220275879,0.007153645157814026,0.008586200885474682,0.6931528449058533,0.7207040190696716
23.13642692565918,20.926027297973633,20.926027297973633,0.009316414594650269,0.01110970787703991,0.7080137133598328,0.706049919128418
23.133235931396484,21.032398223876953,21.032398223876953,0.008115068078041077,0.009390781633555889,0.7160329222679138,0.697956383228302
23.130239486694336,21.13882827758789,21.13882827758789,0.0036210566759109497,0.003855985589325428,0.7180737257003784,0.6959469318389893
23.126953125,21.24524688720703,21.24524688720703,-0.0014494210481643677,-0.0021755287889391184,0.7182080745697021,0.6958235502243042
23.123178482055664,21.35161781311035,21.35161781311035,-0.004053384065628052,-0.005188042763620615,0.7185040712356567,0.6954915523529053
23.117197036743164,21.457765579223633,21.457765579223633,-0.0025513917207717896,-0.003315702313557267,0.7227515578269958,0.6910953521728516
23.106895446777344,21.563220977783203,21.563220977783203,0.0022314786911010742,0.002756183035671711,0.7333496809005737,0.679842472076416
23.090749740600586,21.667261123657227,21.667261123657227,0.007648885250091553,0.010364155285060406,0.7496967911720276,0.6616561412811279
23.070762634277344,21.7703914642334,21.7703914642334,0.010514944791793823,0.014742574654519558,0.7646467685699463,0.6441951990127563
23.049314498901367,21.873332977294922,21.873332977294922,0.009019851684570312,0.012820543721318245,0.7736393809318542,0.633432149887085
23.027875900268555,21.97637176513672,21.97637176513672,0.0038313716650009155,0.0055207982659339905,0.7765185832977295,0.6300586462020874
23.00620460510254,22.079383850097656,22.079383850097656,-0.0018221735954284668,-0.002598163206130266,0.7767938375473022,0.6297469735145569
22.98410987854004,22.18228530883789,22.18228530883789,-0.004626542329788208,-0.006850750185549259,0.7768447995185852,0.6296379566192627
22.961864471435547,22.285114288330078,22.285114288330078,-0.0035730600357055664,-0.005645040888339281,0.7770764827728271,0.6293707489967346
22.93975257873535,22.3879337310791,22.3879337310791,-0.00034502148628234863,-0.001108937431126833,0.7773283123970032,0.6290939450263977
22.917884826660156,22.490787506103516,22.490787506103516,0.0023455768823623657,0.003035495523363352,0.777418851852417,0.6289716362953186
22.896194458007812,22.59368896484375,22.59368896484375,0.0027981847524642944,0.004231480415910482,0.7773430943489075,0.629056453704834
22.8745059967041,22.696619033813477,22.696619033813477,0.0012260377407073975,0.002441948978230357,0.7771984338760376,0.6292497515678406
22.85268783569336,22.79955291748047,22.79955291748047,-0.0008359551429748535,-0.00045022438280284405,0.7770864367485046,0.6293930411338806
22.83072280883789,22.902467727661133,22.902467727661133,-0.0018721967935562134,-0.002328405389562249,0.7770718336105347,0.6294049024581909
22.80869483947754,23.00536346435547,23.00536346435547,-0.0014020949602127075,-0.0022553419694304466,0.7771463394165039,0.6293144226074219
22.786706924438477,23.10824966430664,23.10824966430664,-6.973743438720703e-05,-0.0007760126609355211,0.7772385478019714,0.6292055249214172
22.764814376831055,23.211135864257812,23.211135864257812,0.0010386556386947632,0.0008070748299360275,0.7772808074951172,0.6291524767875671
22.742996215820312,23.314023971557617,23.314023971557617,0.0012198388576507568,0.0014614079846069217,0.7772591710090637,0.6291777491569519
22.721187591552734,23.416915893554688,23.416915893554688,0.0005408674478530884,0.001016417983919382,0.7772043943405151,0.6292471885681152
22.6993350982666,23.51980972290039,23.51980972290039,-0.0003692209720611572,4.9437861889600754e-05,0.7771590352058411,0.6293039917945862
22.67742347717285,23.622711181640625,23.622711181640625,-0.0008576810359954834,-0.000681756529957056,0.77715003490448,0.6293143630027771
22.65548324584961,23.72561264038086,23.72561264038086,-0.0006859153509140015,-0.0007750943768769503,0.7771751880645752,0.6292834281921387
22.63471031188965,23.828710556030273,23.828710556030273,-0.0004919767379760742,-0.0007620521355420351,0.7752264738082886,0.6316826343536377
22.617610931396484,23.932199478149414,23.932199478149414,-0.001645609736442566,-0.0018501110607758164,0.7678663730621338,0.6406054496765137
22.605928421020508,24.035913467407227,24.035913467407227,-0.004852384328842163,-0.0046163080260157585,0.7544781565666199,0.6562910079956055
22.601078033447266,24.139389038085938,24.139389038085938,-0.009527787566184998,-0.008317669853568077,0.7354528307914734,0.677457869052887
22.60005760192871,24.242877960205078,24.242877960205078,-0.012072190642356873,-0.010620908811688423,0.7186481356620789,0.695188045501709
22.601179122924805,24.346450805664062,24.346450805664062,-0.010421305894851685,-0.009663384407758713,0.7071611285209656,0.7069095969200134
22.60729217529297,24.44944953918457,24.44944953918457,-0.0069112628698349,-0.006452473346143961,0.6933854818344116,0.720504879951477
22.620845794677734,24.550800323486328,24.550800323486328,-0.005759537220001221,-0.004045518115162849,0.6726274490356445,0.7399477958679199
22.643077850341797,24.64933204650879,24.64933204650879,-0.009357064962387085,-0.004653747193515301,0.644419252872467,0.764600932598114
22.67228889465332,24.745359420776367,24.745359420776367,-0.014862686395645142,-0.007534538395702839,0.6145521402359009,0.7887001633644104
22.705711364746094,24.84012222290039,24.84012222290039,-0.01274922490119934,-0.008859280496835709,0.5888364911079407,0.8081030249595642
22.74254035949707,24.933679580688477,24.933679580688477,-0.009672030806541443,-0.009368819184601307,0.5707861185073853,0.8209882974624634
22.78050994873047,25.026752471923828,25.026752471923828,-0.004888676106929779,-0.007187650538980961,0.5609575510025024,0.8277989625930786
22.818185806274414,25.119815826416016,25.119815826416016,0.00023106485605239868,-0.0027714483439922333,0.5584686398506165,0.8295210003852844
22.85603904724121,25.212696075439453,25.212696075439453,0.003306545317173004,0.0016424964414909482,0.5581276416778564,0.8297468423843384
22.894094467163086,25.305496215820312,25.305496215820312,0.0031872764229774475,0.003928185440599918,0.557971179485321,0.8298448920249939
22.93219566345215,25.39837074279785,25.39837074279785,0.0007407143712043762,0.0034387661144137383,0.5577752590179443,0.829984724521637
22.970869064331055,25.491121292114258,25.491121292114258,-0.002125658094882965,0.0010243385331705213,0.5560345649719238,0.8311558961868286
23.012401580810547,25.582460403442383,25.582460403442383,-0.004671849310398102,-0.002105457242578268,0.5475562214851379,0.8367531299591064
23.055526733398438,25.672962188720703,25.672962188720703,-0.005682960152626038,-0.004435408860445023,0.5385931730270386,0.8425350785255432
23.09832000732422,25.763593673706055,25.763593673706055,-0.0041830167174339294,-0.004628142341971397,0.535266637802124,0.8446601629257202
23.140954971313477,25.85420799255371,25.85420799255371,-0.0008955895900726318,-0.00255292234942317,0.5348897576332092,0.8449174165725708
23.18374252319336,25.944660186767578,25.944660186767578,0.002072751522064209,0.0003546463558450341,0.5349403023719788,0.8448872566223145
23.226673126220703,26.03501319885254,26.03501319885254,0.002919316291809082,0.0022952742874622345,0.5348996520042419,0.8449074625968933
23.2696590423584,26.1253719329834,26.1253719329834,0.001544453203678131,0.00242262682877481,0.5347645878791809,0.8449962735176086
23.31260871887207,26.215824127197266,26.215824127197266,-0.0006408393383026123,0.001154236146248877,0.5346359014511108,0.845081627368927
23.355485916137695,26.30638313293457,26.30638313293457,-0.0019705742597579956,-0.0004075792385265231,0.5345917344093323,0.8451080918312073
23.398311614990234,26.396991729736328,26.396991729736328,-0.0016998127102851868,-0.0013081571087241173,0.5346412062644958,0.8450763821601868
23.441139221191406,26.487581253051758,26.487581253051758,-0.000316619873046875,-0.0012460006400942802,0.5347288250923157,0.8450227975845337
23.484092712402344,26.57805061340332,26.57805061340332,0.0009891614317893982,-0.0005739991320297122,0.5345398187637329,0.8451425433158875
23.528966903686523,26.667402267456055,26.667402267456055,0.00044386088848114014,-0.00029143609572201967,0.5294594168663025,0.8483350276947021
23.57726287841797,26.754558563232422,26.754558563232422,-0.0028606802225112915,-0.001117629581131041,0.5171241164207458,0.8559048771858215
23.629228591918945,26.83917236328125,26.83917236328125,-0.007713049650192261,-0.0028718849644064903,0.49991825222969055,0.8660335540771484
23.682344436645508,26.923179626464844,26.923179626464844,-0.0101747065782547,-0.004284425638616085,0.4878459870815277,0.8728598952293396
23.73520278930664,27.00745964050293,27.00745964050293,-0.007815025746822357,-0.003868257626891136,0.4835885763168335,0.8752520084381104
23.787981033325195,27.09181022644043,27.09181022644043,-0.0019368976354599,-0.0016794288530945778,0.48317408561706543,0.8755205869674683
23.84101104736328,27.175960540771484,27.175960540771484,0.0035688653588294983,0.0007583621190860868,0.4832524061203003,0.8754734396934509
23.89422035217285,27.25993537902832,27.25993537902832,0.005437895655632019,0.001909645739942789,0.48316577076911926,0.8755099177360535
23.94744300842285,27.343847274780273,27.343847274780273,0.003341890871524811,0.0014353231526911259,0.4829469621181488,0.875641942024231
24.00055694580078,27.427812576293945,27.427812576293945,-0.0004355013370513916,0.00015582307241857052,0.48275595903396606,0.8757548332214355
24.05354118347168,27.511892318725586,27.511892318725586,-0.0030627623200416565,-0.0008106055902317166,0.4827055037021637,0.8757769465446472
24.106470108032227,27.59605598449707,27.59605598449707,-0.003116786479949951,-0.0008893006015568972,0.4827980399131775,0.8757256865501404
24.160022735595703,27.679826736450195,27.679826736450195,-0.0014772191643714905,-0.00042699254117906094,0.4812183380126953,0.8765994310379028
24.216257095336914,27.761554718017578,27.761554718017578,-0.0009904652833938599,-0.000462578609585762,0.4725012183189392,0.8813292384147644
24.276338577270508,27.839860916137695,27.839860916137695,-0.003752872347831726,-0.0016188591253012419,0.45542025566101074,0.8902673125267029
24.340024948120117,27.914684295654297,27.914684295654297,-0.0086994469165802,-0.003503392217680812,0.4340757429599762,0.9008275270462036
24.405176162719727,27.988309860229492,27.988309860229492,-0.01155109703540802,-0.004853848367929459,0.4183700680732727,0.9081902503967285
24.470537185668945,28.061861038208008,28.061861038208008,-0.009438209235668182,-0.004311232827603817,0.41098329424858093,0.9115837812423706
24.53567886352539,28.135623931884766,28.135623931884766,-0.003190182149410248,-0.00190543953794986,0.40964189171791077,0.9122388958930969
24.601036071777344,28.209165573120117,28.209165573120117,0.0031214505434036255,0.0008123727748170495,0.40961673855781555,0.9122519493103027
24.666593551635742,28.282493591308594,28.282493591308594,0.005770206451416016,0.002212726278230548,0.40953198075294495,0.9122748374938965
24.732200622558594,28.355756759643555,28.355756759643555,0.0039927661418914795,0.0018032018560916185,0.4092927575111389,0.9123926758766174
24.79772186279297,28.42910385131836,28.42910385131836,2.355128526687622e-05,0.0003552940906956792,0.4090642035007477,0.912505567073822
24.863117218017578,28.50259017944336,28.50259017944336,-0.0030189678072929382,-0.0009055591654032469,0.408985435962677,0.9125353693962097
24.92844009399414,28.576168060302734,28.576168060302734,-0.0033712536096572876,-0.0012133329873904586,0.4090750515460968,0.9124937057495117
24.993778228759766,28.649744033813477,28.649744033813477,-0.001445680856704712,-0.0006377835525199771,0.40923431515693665,0.9124280214309692
25.05919075012207,28.723251342773438,28.723251342773438,0.0009620934724807739,0.00018923485185950994,0.4093395173549652,0.912381649017334
25.124671936035156,28.796676635742188,28.796676635742188,0.0021727457642555237,0.0006446351762861013,0.4093348979949951,0.9123814105987549
25.19017219543457,28.87006950378418,28.87006950378418,0.001687668263912201,0.0005277261370792985,0.409251868724823,0.9124196767807007
25.25563621520996,28.943479537963867,28.943479537963867,0.00022661685943603516,8.018279913812876e-05,0.4091634154319763,0.9124610424041748
25.3210506439209,29.016937255859375,29.016937255859375,-0.0010312572121620178,-0.00029587082099169493,0.40912768244743347,0.9124764800071716
25.38643455505371,29.090435028076172,29.090435028076172,-0.0013222619891166687,-0.00035494985058903694,0.40915557742118835,0.9124636054039001
25.451824188232422,29.163942337036133,29.163942337036133,-0.0006932318210601807,-0.00013769452925771475,0.40921348333358765,0.9124383330345154
25.517248153686523,29.237428665161133,29.237428665161133,0.00022790580987930298,0.0001298371935263276,0.40925610065460205,0.9124194979667664
25.58270263671875,29.310888290405273,29.310888290405273,0.0007780194282531738,0.00023943174164742231,0.40925925970077515,0.9124178290367126
25.648162841796875,29.38433074951172,29.38433074951172,0.0006960704922676086,0.00014434766490012407,0.4092307686805725,0.9124307036399841
25.713607788085938,29.45777702331543,29.45777702331543,0.00018987059593200684,-4.429637920111418e-05,0.4091969430446625,0.9124460816383362
25.77881622314453,29.531417846679688,29.531417846679688,-0.00018937885761260986,-0.00010917545296251774,0.4098977744579315,0.9121313691139221
25.842296600341797,29.606409072875977,29.606409072875977,0.0006407350301742554,0.0004720897413790226,0.41571423411369324,0.9094949960708618
25.902328491210938,29.683744430541992,29.683744430541992,0.0033716708421707153,0.002223414368927479,0.42929819226264954,0.9031537771224976
25.95881462097168,29.7632999420166,29.7632999420166,0.007038787007331848,0.004549947567284107,0.4468555152416229,0.8945668935775757
26.014362335205078,29.843589782714844,29.843589782714844,0.00879272073507309,0.005410842597484589,0.45873185992240906,0.8885147571563721
26.07029151916504,29.923690795898438,29.923690795898438,0.006604768335819244,0.0038163159042596817,0.4627208113670349,0.8864712715148926
26.126060485839844,30.003908157348633,30.003908157348633,0.0017135962843894958,0.0007221646374091506,0.4638286530971527,0.885922908782959
26.179428100585938,30.085542678833008,30.085542678833008,-0.00173892080783844,-0.00127834000159055,0.4701744318008423,0.8825709223747253
26.228748321533203,30.169252395629883,30.169252395629883,-0.000523105263710022,-0.0001409065444022417,0.4843173027038574,0.8748922348022461
26.2733097076416,30.25505828857422,30.25505828857422,0.004922308027744293,0.0038640215061604977,0.5042111277580261,0.863557755947113
26.315610885620117,30.341970443725586,30.341970443725586,0.010168597102165222,0.007364550605416298,0.520747184753418,0.8536185622215271
26.35760498046875,30.429140090942383,30.429140090942383,0.010785631835460663,0.007437754422426224,0.5295800566673279,0.8481588363647461
26.397724151611328,30.51708221435547,30.51708221435547,0.006810910999774933,0.004564238246530294,0.5373585224151611,0.8433141112327576
26.433666229248047,30.606416702270508,30.606416702270508,0.0022431835532188416,0.0018171729752793908,0.5503005981445312,0.8349617123603821
26.467863082885742,30.69643783569336,30.69643783569336,0.00012063980102539062,0.000630255090072751,0.5607950091362,0.8279544115066528
26.50239372253418,30.786378860473633,30.786378860473633,0.0002747476100921631,0.0006971469847485423,0.5647236704826355,0.8252796530723572
26.536884307861328,30.876338958740234,30.876338958740234,0.0011395439505577087,0.0010263848816975951,0.5661807060241699,0.8242796659469604
26.56893539428711,30.9670352935791,30.9670352935791,0.0022801458835601807,0.0016458152094855905,0.5724337100982666,0.8199461698532104
26.596708297729492,31.058698654174805,31.058698654174805,0.0040657371282577515,0.0032802834175527096,0.585648775100708,0.8105480670928955
26.618385314941406,31.151220321655273,31.151220321655273,0.006724275648593903,0.00647077476605773,0.6059455275535583,0.7954515218734741
26.63257598876953,31.244104385375977,31.244104385375977,0.009563833475112915,0.010751036927103996,0.6320858001708984,0.7747647166252136
26.64163589477539,31.337295532226562,31.337295532226562,0.010951317846775055,0.013125897385179996,0.6561827659606934,0.7544083595275879
26.648109436035156,31.430971145629883,31.430971145629883,0.00779135525226593,0.007302317768335342,0.674326479434967,0.7383562326431274
26.652372360229492,31.524852752685547,31.524852752685547,0.0049547553062438965,0.0021804338321089745,0.6852763295173645,0.7282630205154419
26.65654182434082,31.618684768676758,31.618684768676758,0.0021265745162963867,-0.0013412281405180693,0.6895765066146851,0.7242084741592407
26.660747528076172,31.712392807006836,31.712392807006836,-0.00016333162784576416,-0.0024801718536764383,0.6906610131263733,0.7231743931770325
26.66275978088379,31.806001663208008,31.806001663208008,-0.0007350444793701172,-0.0007681124843657017,0.6951213479042053,0.7188916206359863
26.660785675048828,31.899288177490234,31.899288177490234,0.0009741038084030151,0.0034129442647099495,0.7055644392967224,0.708636999130249
